experiment_id,work,dataset,setting,method,metric,value,std,source_file,source_table_or_figure,verified,status,notes
EXP-ZS-MAIN-23,ZScribbleSeg,Decathlon-Prostate,static main,PCE,HD mm,22.79,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-24,ZScribbleSeg,Decathlon-Prostate,static main,ZScribbleSeg,HD mm,19.28,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-SAM-MAIN-001,SAMCL,four-task sequence,final performance,Unregistered,OASIS Dice,0.598,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-002,SAMCL,four-task sequence,final performance,Unregistered,Abd CT Dice,0.311,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-003,SAMCL,four-task sequence,final performance,Unregistered,NLST TRE mm,7.932,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-004,SAMCL,four-task sequence,final performance,Unregistered,Abd MR-CT Dice,0.353,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-009,SAMCL,four-task sequence,final performance,Independent,OASIS Dice,0.738,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-010,SAMCL,four-task sequence,final performance,Independent,Abd CT Dice,0.335,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-011,SAMCL,four-task sequence,final performance,Independent,NLST TRE mm,3.259,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-012,SAMCL,four-task sequence,final performance,Independent,Abd MR-CT Dice,0.55,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-017,SAMCL,four-task sequence,final performance,Joint,OASIS Dice,0.743,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-018,SAMCL,four-task sequence,final performance,Joint,Abd CT Dice,0.358,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-019,SAMCL,four-task sequence,final performance,Joint,NLST TRE mm,2.662,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-020,SAMCL,four-task sequence,final performance,Joint,Abd MR-CT Dice,0.506,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-025,SAMCL,four-task sequence,final performance,Sequential,OASIS Dice,0.348,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-026,SAMCL,four-task sequence,final performance,Sequential,Abd CT Dice,0.27,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-027,SAMCL,four-task sequence,final performance,Sequential,NLST TRE mm,6.922,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-028,SAMCL,four-task sequence,final performance,Sequential,Abd MR-CT Dice,0.568,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-029,SAMCL,four-task sequence,final performance,Sequential,OASIS Dice BWT,-0.395,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-030,SAMCL,four-task sequence,final performance,Sequential,Abd CT Dice BWT,-0.129,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-031,SAMCL,four-task sequence,final performance,Sequential,NLST TRE BWT mm,3.508,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-032,SAMCL,four-task sequence,final performance,Sequential,Abd MR-CT Dice BWT,0,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-033,SAMCL,four-task sequence,final performance,EWC,OASIS Dice,0.659,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-034,SAMCL,four-task sequence,final performance,EWC,Abd CT Dice,0.364,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-035,SAMCL,four-task sequence,final performance,EWC,NLST TRE mm,3.836,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-036,SAMCL,four-task sequence,final performance,EWC,Abd MR-CT Dice,0.506,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-037,SAMCL,four-task sequence,final performance,EWC,OASIS Dice BWT,-0.083,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-038,SAMCL,four-task sequence,final performance,EWC,Abd CT Dice BWT,-0.011,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-039,SAMCL,four-task sequence,final performance,EWC,NLST TRE BWT mm,0.386,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-040,SAMCL,four-task sequence,final performance,EWC,Abd MR-CT Dice BWT,0,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-041,SAMCL,four-task sequence,final performance,SI,OASIS Dice,0.461,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-042,SAMCL,four-task sequence,final performance,SI,Abd CT Dice,0.303,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-043,SAMCL,four-task sequence,final performance,SI,NLST TRE mm,8.186,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-044,SAMCL,four-task sequence,final performance,SI,Abd MR-CT Dice,0.555,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-045,SAMCL,four-task sequence,final performance,SI,OASIS Dice BWT,-0.281,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-046,SAMCL,four-task sequence,final performance,SI,Abd CT Dice BWT,-0.084,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-047,SAMCL,four-task sequence,final performance,SI,NLST TRE BWT mm,4.685,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-048,SAMCL,four-task sequence,final performance,SI,Abd MR-CT Dice BWT,0,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-049,SAMCL,four-task sequence,final performance,GPM,OASIS Dice,0.458,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-050,SAMCL,four-task sequence,final performance,GPM,Abd CT Dice,0.29,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-051,SAMCL,four-task sequence,final performance,GPM,NLST TRE mm,7.095,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-052,SAMCL,four-task sequence,final performance,GPM,Abd MR-CT Dice,0.556,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-053,SAMCL,four-task sequence,final performance,GPM,OASIS Dice BWT,-0.281,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-054,SAMCL,four-task sequence,final performance,GPM,Abd CT Dice BWT,-0.085,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-055,SAMCL,four-task sequence,final performance,GPM,NLST TRE BWT mm,3.574,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-056,SAMCL,four-task sequence,final performance,GPM,Abd MR-CT Dice BWT,0,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-057,SAMCL,four-task sequence,final performance,MER,OASIS Dice,0.698,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-058,SAMCL,four-task sequence,final performance,MER,Abd CT Dice,0.331,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-059,SAMCL,four-task sequence,final performance,MER,NLST TRE mm,3.611,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-060,SAMCL,four-task sequence,final performance,MER,Abd MR-CT Dice,0.532,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-061,SAMCL,four-task sequence,final performance,MER,OASIS Dice BWT,-0.036,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-062,SAMCL,four-task sequence,final performance,MER,Abd CT Dice BWT,-0.04,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-063,SAMCL,four-task sequence,final performance,MER,NLST TRE BWT mm,0.077,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-064,SAMCL,four-task sequence,final performance,MER,Abd MR-CT Dice BWT,0,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-065,SAMCL,four-task sequence,final performance,SAMCL,OASIS Dice,0.697,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-066,SAMCL,four-task sequence,final performance,SAMCL,Abd CT Dice,0.352,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-067,SAMCL,four-task sequence,final performance,SAMCL,NLST TRE mm,3.855,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-068,SAMCL,four-task sequence,final performance,SAMCL,Abd MR-CT Dice,0.563,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,
EXP-SAM-MAIN-069,SAMCL,four-task sequence,final performance,SAMCL,OASIS Dice BWT,-0.037,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-070,SAMCL,four-task sequence,final performance,SAMCL,Abd CT Dice BWT,-0.039,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-071,SAMCL,four-task sequence,final performance,SAMCL,NLST TRE BWT mm,0.306,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SAM-MAIN-072,SAMCL,four-task sequence,final performance,SAMCL,Abd MR-CT Dice BWT,0,,sources/samcl/MICCAI 2024: Toward Universal Medical Image Registration/Paper-0150.tex,Table result,yes,drafted_pending_review,Metric direction task-specific
EXP-SCL-DOM-001,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,Dense-Sequential,A-Dice,0.676,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-002,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,Dense-Sequential,BWTR,-0.237,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-003,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,Dense-Sequential,RMA,1.086,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-004,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,Dense-Sequential,E-FWT,0.260,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-005,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,PCE-Sequential,A-Dice,0.248,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-006,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,PCE-Sequential,BWTR,-0.545,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-007,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,PCE-Sequential,RMA,0.776,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-008,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,PCE-Sequential,E-FWT,0.133,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-009,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-Sequential,A-Dice,0.510,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-010,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-Sequential,BWTR,-0.324,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-011,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-Sequential,RMA,0.732,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-012,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-Sequential,E-FWT,0.234,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-013,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-EWC,A-Dice,0.543,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-014,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-EWC,BWTR,-0.298,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-015,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-EWC,RMA,0.761,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-016,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-EWC,E-FWT,0.216,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-017,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-GPM,A-Dice,0.612,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-018,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-GPM,BWTR,-0.206,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-019,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-GPM,RMA,0.808,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-020,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZS-GPM,E-FWT,0.241,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-021,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZSDERpp,A-Dice,0.701,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-022,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZSDERpp,BWTR,-0.152,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-023,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZSDERpp,RMA,0.899,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
EXP-SCL-DOM-024,ScribbleCL,NCI-ISBI13+I2CVB+PROMISE12,Domain-CL A-to-F six-center sequence,ZSDERpp,E-FWT,0.225,,chapters/ch04_scribble_samcl.tex,tab:scribblecl-domain-results,yes,author_updated_pending_full_run_audit,point estimate; no dispersion or statistical test reported in current archive
